company,city,state,source,source_id,provenance_url,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,script_cfo,script_facilities,script_sustainability,pitch_angle
"Lola Energy Petroco","Canonsburg","PA","epa_ghgrp","epa-1013089","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013089","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Jklm Energy, Llc","Sewickley","PA","epa_ghgrp","epa-1013104","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013104","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Eclipse Resources 1, Lp - 160a Basin Production","State College","PA","epa_ghgrp","epa-1013135","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013135","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Galaxy Compressor Station","Parker","PA","epa_ghgrp","epa-1013196","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013196","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Revolution Cryogenic Plant","Bulger","PA","epa_ghgrp","epa-1013197","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013197","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Nfg Midstream Covington Gathering System","Mansfield","PA","epa_ghgrp","epa-1013217","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013217","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Lackawanna Energy Center","Jessup","PA","epa_ghgrp","epa-1013233","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013233","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Tenaska Westmoreland Generating Station","Smithton","PA","epa_ghgrp","epa-1013277","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013277","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Hummel Station Llc","Selinsgrove","PA","epa_ghgrp","epa-1013286","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013286","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Moxie Freedom","Berwick","PA","epa_ghgrp","epa-1013374","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013374","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Tug Hill Operating Appalachia","Canonsburg","PA","epa_ghgrp","epa-1013386","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013386","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Harmon Creek Gas Plant","Bulger","PA","epa_ghgrp","epa-1013515","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013515","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Hickory Run Energy Station","New Castle","PA","epa_ghgrp","epa-1013542","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013542","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Eqt Xl Midstream - 160a","Canonsburg","PA","epa_ghgrp","epa-1013573","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013573","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Cpv Fairview Llc","Johnstown","PA","epa_ghgrp","epa-1013577","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013577","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Birdsboro Power Project","Birdsboro","PA","epa_ghgrp","epa-1013620","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013620","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Strike Force East, Llc - Basin 160a","Canonsburg","PA","epa_ghgrp","epa-1013676","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013676","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Ugies Boosting & Gathering Facilities","Wyomissing","PA","epa_ghgrp","epa-1013685","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013685","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Innovation 411 Fee Owner Llc","King Of Prussia","PA","epa_ghgrp","epa-1013686","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013686","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 237210. Pre-qualified high-energy solar candidate."
"Oxbow Creek Energy Llc","Factoryville","PA","epa_ghgrp","epa-1013708","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013708","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Wolf Run Energy Llc","Wyalusing","PA","epa_ghgrp","epa-1013716","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013716","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Strike Force South, Llc - Basin 160a","Canonsburg","PA","epa_ghgrp","epa-1013785","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013785","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Equitrans, Lp - Equitrans Gathering","Canonsburg","PA","epa_ghgrp","epa-1013801","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013801","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Renick Compressor Station","West Sunbury","PA","epa_ghgrp","epa-1013823","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013823","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Constellation Compressor Station","West Sunbury","PA","epa_ghgrp","epa-1013849","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013849","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Collegeville Holdings Llc","Collgeveville","PA","epa_ghgrp","epa-1013899","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013899","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 551114. Pre-qualified high-energy solar candidate."
"Redhook Compressor Station","Waynesburg","PA","epa_ghgrp","epa-1013914","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013914","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Goff Connector 160a Appalachian Basin (Eastern Overthrust Area) Gb","Sewickley","PA","epa_ghgrp","epa-1013946","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013946","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Jackson Compressor Station","Lawrenceville","PA","epa_ghgrp","epa-1014202","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014202","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Hill Top Energy Center Llc","Carmichaels","PA","epa_ghgrp","epa-1014275","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014275","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Chempenn","Bensalem","PA","epa_ghgrp","epa-1014283","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014283","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 423730. Pre-qualified high-energy solar candidate."
"Snyder Brothers Inc.","Kittanning","PA","epa_ghgrp","epa-1014333","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014333","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Olympus Energy Production - Basin 160a","Canonsburg","PA","epa_ghgrp","epa-1014354","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014354","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Transco Station 610","Millville","PA","epa_ghgrp","epa-1014363","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014363","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Knob Creek Mine","Clarksburg","PA","epa_ghgrp","epa-1014367","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014367","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212115. Pre-qualified high-energy solar candidate."
"Peoples/Img - Pittsburgh International Airport Electric Generating Station","Moon Township","PA","epa_ghgrp","epa-1014374","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014374","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Snyder Brothers 160a Gb","Kittanning","PA","epa_ghgrp","epa-1014419","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014419","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Sunoco Llc","Newtown Square","PA","epa_ghgrp","epa-1014554","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014554","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424710. Pre-qualified high-energy solar candidate."
"Apex Energy (Pa), Llc","Wexford","PA","epa_ghgrp","epa-1014618","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014618","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Transco Station 607","Sweet Valley","PA","epa_ghgrp","epa-1014696","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014696","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Septa Roberts Complex","Philadelphia","PA","epa_ghgrp","epa-1014724","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014724","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 485113. Pre-qualified high-energy solar candidate."
"Transco Station 620","Hegins","PA","epa_ghgrp","epa-1014726","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014726","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Tastykake Factory","Philadelphia","PA","osm_industrial","osm-142789900","https://www.openstreetmap.org/way/osm-142789900","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Auto Wheel & Rim Co.","Philadelphia","PA","osm_industrial","osm-213248088","https://www.openstreetmap.org/way/osm-213248088","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philabundance","Philadelphia","PA","osm_industrial","osm-298694218","https://www.openstreetmap.org/way/osm-298694218","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Honeywell","Fort Washington","PA","osm_industrial","osm-307733762","https://www.openstreetmap.org/way/osm-307733762","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Franklin Slag Pile","Philadelphia","PA","osm_industrial","osm-334022374","https://www.openstreetmap.org/way/osm-334022374","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Grocery Outlet","Philadelphia","PA","osm_industrial","osm-337127129","https://www.openstreetmap.org/way/osm-337127129","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Recycledelphia, Inc","Philadelphia","PA","osm_industrial","osm-362304641","https://www.openstreetmap.org/way/osm-362304641","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Villanova Boathouse","Conshohocken","PA","osm_industrial","osm-368667967","https://www.openstreetmap.org/way/osm-368667967","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Haiyao Metal Recycling","Conshohocken","PA","osm_industrial","osm-368683770","https://www.openstreetmap.org/way/osm-368683770","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
