company,city,state,source,source_id,provenance_url,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,script_cfo,script_facilities,script_sustainability,pitch_angle
"9012","Tucson","AZ","osm_industrial","osm-191983530","https://www.openstreetmap.org/way/osm-191983530","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Coca-Cola","Tucson","AZ","osm_industrial","osm-231644849","https://www.openstreetmap.org/way/osm-231644849","","","","","","","","600","904032","117524","5.6","1458342","","","","","Yes building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"9018","Tucson","AZ","osm_industrial","osm-371858411","https://www.openstreetmap.org/way/osm-371858411","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Metro Water Well Site","Tucson","AZ","osm_industrial","osm-398630281","https://www.openstreetmap.org/way/osm-398630281","","","","","","","","600","904032","117524","5.6","1458342","","","","","Wellsite building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cirrus Visual","Tucson","AZ","osm_industrial","osm-442480203","https://www.openstreetmap.org/way/osm-442480203","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Central Arizona Block Company","Tucson","AZ","osm_industrial","osm-472064698","https://www.openstreetmap.org/way/osm-472064698","","","","","","","","600","904032","117524","5.6","1458342","","","","","Brickyard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Rocla Concrete Tie","Tucson","AZ","osm_industrial","osm-514608600","https://www.openstreetmap.org/way/osm-514608600","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Black Mountain Pumping Plant","Tucson","AZ","osm_industrial","osm-558440586","https://www.openstreetmap.org/way/osm-558440586","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Snyder Hill Pumping Plant","Tucson","AZ","osm_industrial","osm-558440587","https://www.openstreetmap.org/way/osm-558440587","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Raytheon","Tucson","AZ","osm_industrial","osm-569159560","https://www.openstreetmap.org/way/osm-569159560","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"World View","Tucson","AZ","osm_industrial","osm-635454853","https://www.openstreetmap.org/way/osm-635454853","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hughes Mining And Gravel","Tucson","AZ","osm_industrial","osm-635454863","https://www.openstreetmap.org/way/osm-635454863","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Granite Construction","Tucson","AZ","osm_industrial","osm-775449631","https://www.openstreetmap.org/way/osm-775449631","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"U-Haul 24-7 Self-Storage","Tucson","AZ","osm_industrial","osm-792387704","https://www.openstreetmap.org/way/osm-792387704","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"U-Haul 24/7 Self-Storage","Tucson","AZ","osm_industrial","osm-792387705","https://www.openstreetmap.org/way/osm-792387705","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"U-Haul 24-7 Self-Storage","Tucson","AZ","osm_industrial","osm-792387708","https://www.openstreetmap.org/way/osm-792387708","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"U-Haul 24-7 Self-Storage","Tucson","AZ","osm_industrial","osm-792387709","https://www.openstreetmap.org/way/osm-792387709","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"U-Haul 24-7 Self-Storage","Tucson","AZ","osm_industrial","osm-792387710","https://www.openstreetmap.org/way/osm-792387710","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"U-Haul 24-7 Self-Storage","Tucson","AZ","osm_industrial","osm-792387711","https://www.openstreetmap.org/way/osm-792387711","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"U-Haul 24-7 Self-Storage","Tucson","AZ","osm_industrial","osm-792387712","https://www.openstreetmap.org/way/osm-792387712","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Brake Masters","Tucson","AZ","osm_industrial","osm-802301813","https://www.openstreetmap.org/way/osm-802301813","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tucson Electric Power","Tucson","AZ","osm_industrial","osm-960202501","https://www.openstreetmap.org/way/osm-960202501","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hayden-Udall Water Treatment Plant","Tucson","AZ","osm_industrial","osm-1054420835","https://www.openstreetmap.org/way/osm-1054420835","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Grant Road Industrial Park","Tucson","AZ","osm_industrial","osm-1055211990","https://www.openstreetmap.org/way/osm-1055211990","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tucson Iron And Metal","Tucson","AZ","osm_industrial","osm-1057030353","https://www.openstreetmap.org/way/osm-1057030353","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Borderland Construction Company","Tucson","AZ","osm_industrial","osm-1057030355","https://www.openstreetmap.org/way/osm-1057030355","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tucson Iron And Metal Surplus","Tucson","AZ","osm_industrial","osm-1057030356","https://www.openstreetmap.org/way/osm-1057030356","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Source One Displays","Tucson","AZ","osm_industrial","osm-1057030363","https://www.openstreetmap.org/way/osm-1057030363","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pima Energy Storage System","Tucson","AZ","osm_industrial","osm-1089514839","https://www.openstreetmap.org/way/osm-1089514839","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Valencia Plant","Tucson","AZ","osm_industrial","osm-1128342622","https://www.openstreetmap.org/way/osm-1128342622","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Southside Industrial Sites","Tucson","AZ","osm_industrial","osm-1128350763","https://www.openstreetmap.org/way/osm-1128350763","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Business Park Of The Desert","Tucson","AZ","osm_industrial","osm-1128350771","https://www.openstreetmap.org/way/osm-1128350771","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Arizona Department Of Transportation Grant Road Facilities","Tucson","AZ","osm_industrial","osm-1174891091","https://www.openstreetmap.org/way/osm-1174891091","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Palo Verde Business Center","Tucson","AZ","osm_industrial","osm-1225326877","https://www.openstreetmap.org/way/osm-1225326877","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Los Reales Indusrial Park","Tucson","AZ","osm_industrial","osm-1225334698","https://www.openstreetmap.org/way/osm-1225334698","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kolb Road Business Park","Tucson","AZ","osm_industrial","osm-1225334706","https://www.openstreetmap.org/way/osm-1225334706","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Allied Industrial Acres","Tucson","AZ","osm_industrial","osm-1225821882","https://www.openstreetmap.org/way/osm-1225821882","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"University Of Arizona","Tucson","AZ","osm_industrial","osm-1239188645","https://www.openstreetmap.org/way/osm-1239188645","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"HernáNdez Auto Repair","Tucson","AZ","osm_industrial","osm-1455832946","https://www.openstreetmap.org/way/osm-1455832946","","","","","","","","600","904032","117524","5.6","1458342","","","","","Scrap_yard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Jensen Infrastructure - Tucson","Tucson","AZ","osm_industrial","osm-1455832947","https://www.openstreetmap.org/way/osm-1455832947","","","","","","","","600","904032","117524","5.6","1458342","","","","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
